id,user_id,weight,reps,exercise_session_id
2628,1,0,0,657
2629,1,90,5,658
2630,1,100,3,658
2631,1,110,5,658
2632,1,0,0,658
2633,1,0,0,659
2634,1,0,0,659
2635,1,0,0,659
2636,1,0,0,659
2637,1,170,5,660
2638,1,195,3,660
2639,1,225,2,660
2640,1,0,0,660
2641,1,200,5,661
2642,1,235,4,661
2643,1,235,4,661
2644,1,0,0,661
2645,1,80,5,662
2646,1,95,5,662
2647,1,105,5,662
2648,1,0,0,662
2649,1,0,0,663
2650,1,0,0,663
2651,1,0,0,663
2652,1,0,0,663
2653,1,80,5,664
2654,1,95,5,664
2655,1,105,5,664
2656,1,0,0,664
2657,1,175,3,665
2658,1,175,4,665
2659,1,175,5,665
2660,1,0,0,665
2661,1,155,5,666
2662,1,180,5,666
2663,1,205,3,666
2664,1,0,0,666
2665,1,215,3,667
2666,1,250,3,667
2667,1,280,2,667
2668,1,0,0,667
2669,1,90,5,668
2670,1,100,3,668
2671,1,115,6,668
2672,1,0,0,668
2673,1,165,3,669
2674,1,190,3,669
2675,1,135,1,669
2676,1,0,0,669
2677,1,165,3,670
2678,1,190,3,670
2679,1,215,3,670
2680,1,0,0,670
2681,1,235,3,671
2682,1,265,1,671
2683,1,265,1,671
2684,1,0,0,671
2685,1,95,5,672
2686,1,105,3,672
2687,1,120,5,672
2688,1,0,0,672
2689,1,160,3,673
2690,1,135,5,673
2691,1,135,1,673
2692,1,0,0,673
2693,1,180,5,674
2694,1,190,3,674
2695,1,225,1,674
2696,1,0,0,674
2697,1,0,0,675
2698,1,0,0,675
2699,1,0,0,675
2700,1,0,0,675
2701,1,0,0,676
2702,1,0,0,676
2703,1,0,0,676
2704,1,0,0,676
2705,1,0,0,677
2706,1,0,0,677
2707,1,0,0,677
2708,1,0,0,677
2709,1,0,0,678
2710,1,0,0,678
2711,1,0,0,678
2712,1,0,0,678
2713,1,155,5,679
2714,1,180,5,679
2715,1,205,3,679
2716,1,0,0,679
2717,1,0,0,680
2718,1,0,0,680
2719,1,0,0,680
2720,1,0,0,680
2721,1,160,5,681
2722,1,160,1,681
2723,1,160,1,681
2724,1,0,0,681
2725,1,90,5,682
2726,1,105,5,682
2727,1,120,3,682
2728,1,0,0,682
2729,1,165,3,683
2730,1,190,3,683
2731,1,215,1,683
2732,1,0,0,683
2733,1,0,0,684
2734,1,0,0,684
2735,1,0,0,684
2736,1,0,0,684
2737,1,140,3,685
2738,1,160,3,685
2739,1,180,5,685
2740,1,0,0,685
2741,1,90,3,686
2742,1,105,3,686
2743,1,125,2,686
2744,1,0,0,686
2745,1,170,5,687
2746,1,190,3,687
2747,1,225,1,687
2748,1,0,0,687
2749,1,0,0,688
2750,1,0,0,688
2751,1,0,0,688
2752,1,0,0,688
2753,1,0,0,689
2754,1,0,0,689
2755,1,0,0,689
2756,1,0,0,689
2757,1,100,5,690
2758,1,110,3,690
2759,1,125,2,690
2760,1,0,0,690
2761,1,0,0,691
2762,1,0,0,691
2763,1,0,0,691
2764,1,0,0,691
2765,1,0,0,692
2766,1,0,0,692
2767,1,0,0,692
2768,1,0,0,692
2769,1,0,0,693
2770,1,0,0,693
2771,1,0,0,693
2772,1,0,0,693
2773,1,0,0,694
2774,1,0,0,694
2775,1,0,0,694
2776,1,0,0,694
2777,1,145,5,695
2778,1,170,5,695
2779,1,190,5,695
2780,1,0,0,695
2781,1,0,0,696
2782,1,0,0,696
2783,1,0,0,696
2784,1,0,0,696
2785,1,0,0,697
2786,1,0,0,697
2787,1,0,0,697
2788,1,0,0,697
2789,1,90,5,698
2790,1,105,5,698
2791,1,120,5,698
2792,1,0,0,698
2793,1,160,3,699
2794,1,180,3,699
2795,1,205,3,699
2796,1,0,0,699
2797,1,115,3,700
2798,1,130,3,700
2799,1,145,3,700
2800,1,0,0,700
2801,1,140,3,701
2802,1,160,3,701
2803,1,180,3,701
2804,1,0,0,701
2805,1,100,3,702
2806,1,110,3,702
2807,1,125,3,702
2808,1,0,0,702
2809,1,170,5,703
2810,1,190,3,703
2811,1,225,2,703
2812,1,0,0,703
2813,1,120,5,704
2814,1,140,3,704
2815,1,155,3,704
2816,1,0,0,704
2817,1,150,5,705
2818,1,170,3,705
2819,1,190,3,705
2820,1,0,0,705
2821,1,105,5,706
2822,1,120,3,706
2823,1,135,1,706
2824,1,0,0,706
2825,1,0,0,707
2826,1,0,0,707
2827,1,0,0,707
2828,1,0,0,707
2829,1,0,0,708
2830,1,0,0,708
2831,1,0,0,708
2832,1,0,0,708
2833,1,0,0,709
2834,1,0,0,709
2835,1,0,0,709
2836,1,0,0,709
2837,1,0,0,710
2838,1,0,0,710
2839,1,0,0,710
2840,1,0,0,710
2841,1,145,5,711
2842,1,170,5,711
2843,1,190,3,711
2844,1,0,0,711
2845,1,105,5,712
2846,1,120,5,712
2847,1,140,5,712
2848,1,0,0,712
2849,1,130,5,713
2850,1,150,5,713
2851,1,170,5,713
2852,1,0,0,713
2853,1,90,5,714
2854,1,105,5,714
2855,1,120,1,714
2856,1,0,0,714
2857,1,165,3,715
2858,1,185,3,715
2859,1,210,3,715
2860,1,0,0,715
2861,1,125,3,716
2862,1,145,3,716
2863,1,160,4,716
2864,1,0,0,716
2865,1,155,3,717
2866,1,175,3,717
2867,1,200,4,717
2868,1,0,0,717
2869,1,105,3,718
2870,1,120,2,718
2871,1,120,2,718
2872,1,0,0,718
2873,1,175,5,719
2874,1,200,3,719
2875,1,225,1,719
2876,1,0,0,719
2877,1,135,5,720
2878,1,155,3,720
2879,1,170,2,720
2880,1,0,0,720
2881,1,165,5,721
2882,1,185,3,721
2883,1,210,3,721
2884,1,0,0,721
2885,1,110,5,722
2886,1,125,2,722
2887,1,125,1,722
2888,1,0,0,722
2889,1,0,0,723
2890,1,0,0,723
2891,1,0,0,723
2892,1,0,0,723
2893,1,0,0,724
2894,1,0,0,724
2895,1,0,0,724
2896,1,0,0,724
2897,1,0,0,725
2898,1,0,0,725
2899,1,0,0,725
2900,1,0,0,725
2901,1,0,0,726
2902,1,0,0,726
2903,1,0,0,726
2904,1,0,0,726
2905,1,145,5,727
2906,1,170,5,727
2907,1,190,4,727
2908,1,0,0,727
2909,1,140,5,728
2910,1,160,5,728
2911,1,185,1,728
2912,1,0,0,728
2913,1,190,5,729
2914,1,190,5,729
2915,1,225,1,729
2916,1,0,0,729
2917,1,90,5,730
2918,1,105,5,730
2919,1,120,2,730
2920,1,0,0,730
2921,1,160,3,731
2922,1,180,3,731
2923,1,205,3,731
2924,1,0,0,731
2925,1,150,3,732
2926,1,175,3,732
2927,1,195,2,732
2928,1,0,0,732
2929,1,180,3,733
2930,1,205,3,733
2931,1,230,3,733
2932,1,0,0,733
2933,1,100,3,734
2934,1,110,3,734
2935,1,125,3,734
2936,1,0,0,734
2937,1,170,5,735
2938,1,190,3,735
2939,1,225,1,735
2940,1,0,0,735
2941,1,0,0,736
2942,1,0,0,736
2943,1,0,0,736
2944,1,0,0,736
2945,1,0,0,737
2946,1,0,0,737
2947,1,0,0,737
2948,1,0,0,737
2949,1,105,5,738
2950,1,120,3,738
2951,1,135,1,738
2952,1,0,0,738
2953,1,0,0,739
2954,1,0,0,739
2955,1,0,0,739
2956,1,0,0,739
2957,1,0,0,740
2958,1,0,0,740
2959,1,0,0,740
2960,1,0,0,740
2961,1,0,0,741
2962,1,0,0,741
2963,1,0,0,741
2964,1,0,0,741
2965,1,0,0,742
2966,1,0,0,742
2967,1,0,0,742
2968,1,0,0,742
2969,1,150,5,743
2970,1,175,5,743
2971,1,200,5,743
2972,1,0,0,743
2973,1,150,5,744
2974,1,175,5,744
2975,1,200,3,744
2976,1,0,0,744
2977,1,175,5,745
2978,1,175,0,745
2979,1,175,0,745
2980,1,0,0,745
2981,1,95,5,746
2982,1,110,5,746
2983,1,120,5,746
2984,1,0,0,746
2985,1,165,3,747
2986,1,185,3,747
2987,1,210,1,747
2988,1,0,0,747
2989,1,165,3,748
2990,1,185,3,748
2991,1,210,1,748
2992,1,0,0,748
2993,1,190,3,749
2994,1,215,3,749
2995,1,245,2,749
2996,1,0,0,749
2997,1,100,3,750
2998,1,115,3,750
2999,1,130,2,750
3000,1,0,0,750
3001,1,175,1,751
3002,1,175,0,751
3003,1,175,0,751
3004,1,0,0,751
3005,1,175,1,752
3006,1,175,0,752
3007,1,175,0,752
3008,1,0,0,752
3009,1,205,5,753
3010,1,230,3,753
3011,1,255,1,753
3012,1,0,0,753
3013,1,110,5,754
3014,1,120,2,754
3015,1,120,2,754
3016,1,0,0,754
3017,1,0,0,755
3018,1,0,0,755
3019,1,0,0,755
3020,1,0,0,755
3021,1,0,0,756
3022,1,0,0,756
3023,1,0,0,756
3024,1,0,0,756
3025,1,0,0,757
3026,1,0,0,757
3027,1,0,0,757
3028,1,0,0,757
3029,1,0,0,758
3030,1,0,0,758
3031,1,0,0,758
3032,1,0,0,758
3033,1,135,5,759
3034,1,155,5,759
3035,1,175,2,759
3036,1,0,0,759
3037,1,150,5,760
3038,1,175,5,760
3039,1,200,1,760
3040,1,0,0,760
3041,1,185,5,761
3042,1,215,3,761
3043,1,245,2,761
3044,1,0,0,761
3045,1,90,5,762
3046,1,105,5,762
3047,1,120,2,762
3048,1,0,0,762
3049,1,145,5,763
3050,1,165,3,763
3051,1,185,4,763
3052,1,0,0,763
3053,1,165,5,764
3054,1,185,3,764
3055,1,210,4,764
3056,1,0,0,764
3057,1,200,5,765
3058,1,230,3,765
3059,1,260,1,765
3060,1,0,0,765
3061,1,100,3,766
3062,1,110,3,766
3063,1,125,1,766
3064,1,0,0,766
3065,1,155,5,767
3066,1,175,3,767
3067,1,195,1,767
3068,1,0,0,767
3069,1,175,5,768
3070,1,200,3,768
3071,1,220,3,768
3072,1,0,0,768
3073,1,215,5,769
3074,1,245,3,769
3075,1,275,1,769
3076,1,0,0,769
3077,1,105,5,770
3078,1,120,3,770
3079,1,135,1,770
3080,1,0,0,770
3081,1,0,0,771
3082,1,0,0,771
3083,1,0,0,771
3084,1,0,0,771
3085,1,0,0,772
3086,1,0,0,772
3087,1,0,0,772
3088,1,0,0,772
3089,1,0,0,773
3090,1,0,0,773
3091,1,0,0,773
3092,1,0,0,773
3093,1,0,0,774
3094,1,0,0,774
3095,1,0,0,774
3096,1,0,0,774
3097,1,140,5,775
3098,1,160,5,775
3099,1,185,3,775
3100,1,0,0,775
3101,1,160,5,776
3102,1,180,5,776
3103,1,205,3,776
3104,1,0,0,776
3105,1,195,5,777
3106,1,225,1,777
3107,1,225,1,777
3108,1,0,0,777
3109,1,95,5,778
3110,1,110,5,778
3111,1,125,2,778
3112,1,0,0,778
3113,1,150,3,779
3114,1,175,3,779
3115,1,195,1,779
3116,1,0,0,779
3117,1,170,3,780
3118,1,195,3,780
3119,1,220,2,780
3120,1,0,0,780
3121,1,210,3,781
3122,1,240,3,781
3123,1,265,1,781
3124,1,0,0,781
3125,1,105,3,782
3126,1,120,3,782
3127,1,135,0,782
3128,1,0,0,782
3129,1,160,5,783
3130,1,185,3,783
3131,1,225,1,783
3132,1,0,0,783
3133,1,180,5,784
3134,1,205,3,784
3135,1,230,2,784
3136,1,0,0,784
3137,1,225,5,785
3138,1,250,3,785
3139,1,280,1,785
3140,1,0,0,785
3141,1,110,5,786
3142,1,125,3,786
3143,1,140,1,786
3144,1,0,0,786
3145,1,0,0,787
3146,1,0,0,787
3147,1,0,0,787
3148,1,0,0,787
3149,1,0,0,788
3150,1,0,0,788
3151,1,0,0,788
3152,1,0,0,788
3153,1,0,0,789
3154,1,0,0,789
3155,1,0,0,789
3156,1,0,0,789
3157,1,0,0,790
3158,1,0,0,790
3159,1,0,0,790
3160,1,0,0,790
3161,1,195,5,791
3162,1,225,5,791
3163,1,250,5,791
3164,1,0,0,791
3165,1,0,0,792
3166,1,0,0,792
3167,1,0,0,792
3168,1,0,0,792
3169,1,0,0,793
3170,1,0,0,793
3171,1,0,0,793
3172,1,0,0,793
3173,1,160,5,794
3174,1,180,5,794
3175,1,205,5,794
3176,1,0,0,794
3177,1,0,0,795
3178,1,0,0,795
3179,1,0,0,795
3180,1,0,0,795
3181,1,170,3,796
3182,1,195,3,796
3183,1,220,4,796
3184,1,0,0,796
3185,1,210,3,797
3186,1,240,3,797
3187,1,265,4,797
3188,1,0,0,797
3189,1,0,0,798
3190,1,0,0,798
3191,1,0,0,798
3192,1,0,0,798
3193,1,0,0,799
3194,1,0,0,799
3195,1,0,0,799
3196,1,0,0,799
3197,1,180,5,800
3198,1,205,3,800
3199,1,230,2,800
3200,1,0,0,800
3201,1,225,5,801
3202,1,250,3,801
3203,1,280,1,801
3204,1,0,0,801
3205,1,0,0,802
3206,1,0,0,802
3207,1,0,0,802
3208,1,0,0,802
3209,1,0,0,803
3210,1,0,0,803
3211,1,0,0,803
3212,1,0,0,803
3213,1,0,0,804
3214,1,0,0,804
3215,1,0,0,804
3216,1,0,0,804
3217,1,0,0,805
3218,1,0,0,805
3219,1,0,0,805
3220,1,0,0,805
3221,1,0,0,806
3222,1,0,0,806
3223,1,0,0,806
3224,1,0,0,806
3225,1,0,0,807
3226,1,0,0,807
3227,1,0,0,807
3228,1,0,0,807
3229,1,165,5,808
3230,1,190,5,808
3231,1,220,5,808
3232,1,0,0,808
3233,1,200,5,809
3234,1,235,5,809
3235,1,265,2,809
3236,1,0,0,809
3237,1,0,0,810
3238,1,0,0,810
3239,1,0,0,810
3240,1,0,0,810
3241,1,0,0,811
3242,1,0,0,811
3243,1,0,0,811
3244,1,0,0,811
3245,1,180,3,812
3246,1,205,3,812
3247,1,230,3,812
3248,1,0,0,812
3249,1,215,3,813
3250,1,250,3,813
3251,1,280,3,813
3252,1,0,0,813
3253,1,0,0,814
3254,1,0,0,814
3255,1,0,0,814
3256,1,0,0,814
3257,1,0,0,815
3258,1,0,0,815
3259,1,0,0,815
3260,1,0,0,815
3261,1,190,5,816
3262,1,220,3,816
3263,1,245,3,816
3264,1,0,0,816
3265,1,235,5,817
3266,1,265,3,817
3267,1,295,1,817
3268,1,0,0,817
3269,1,0,0,818
3270,1,0,0,818
3271,1,0,0,818
3272,1,0,0,818
3273,1,0,0,819
3274,1,0,0,819
3275,1,0,0,819
3276,1,0,0,819
3277,1,0,0,820
3278,1,0,0,820
3279,1,0,0,820
3280,1,0,0,820
3281,1,0,0,821
3282,1,0,0,821
3283,1,0,0,821
3284,1,0,0,821
3285,1,0,0,822
3286,1,0,0,822
3287,1,0,0,822
3288,1,0,0,822
